,EventID,Title
790,611358717,Malaysia's Felda to buy 37% stake in Indonesia palm oil firm Eagle High Plantations
791,611080276,"Stocks to watch: Nam Cheong, Keppel, Aztech"
792,611155627,Indonesia's central bank sees Q4 GDP growth slowing to 4.97%
793,611238970,Indonesia may allow some bauxite and nickel ore exports: minister
794,611350766,Malaysia's Felda to buy 37% stake in Indonesia palm oil firm Eagle High Plantations
795,610817324,Troubled Indonesian insurer Bumiputera in uphill battle to find white knight
796,610879108,Keppel Land to jointly develop landed homes with Metland in Greater Jakarta
797,610444984,Lessons from the $2 billion coal mining lawsuit against Indonesia
798,610471272,Study maps 187 land conflicts as palm oil expands in Kalimantan
799,610541345,Indonesia prosecutor says Christian governor broke blasphemy law
800,610082689,Singapore says deported close to 70 suspected radicals in past two years
801,609642341,High-flying Freeport CEO steers towards new Indonesia mining deal
802,609704556,Indonesia palm output seen extending growth in Nov: Reuters survey
803,609271202,High-flying Freeport CEO steers towards new Indonesia mining deal
804,609273899,Indonesia should make land acquisitions more transparent and participative
805,609336229,South-East Asia takes stock after a year of alarming democratic decline
806,609014478,"Indonesia says Google tax settlement offer too small, no deal this year"
807,609061356,Gov't Expects More Indonesia-Iran Cooperation in Energy Sector
808,608635336,‘The Paris Agreement is not enough’: 10 lessons from WRI CEO Andrew Steer
809,608843826,Chandra Asri Petrochemical Selects DSI Digital Supply Chain Solution
810,607859844,The 10 most important things in the world right now
811,607867301,Indonesia police to boost security at Jakarta governor's blasphemy trial
812,607949755,"Hungarian Export Import Bank and Export Development Canada Partner for the First Time to Help PLN Accelerate 35,000 MW in Indonesia"
813,607534778,Green groups and Olam at loggerheads over deforestation
814,607067495,Green groups raise red flags over Jokowi’s widely acclaimed haze law
815,606330602,Rescuers scrabble for survivors as Indonesia quake kills 97
816,606425378,Myanmar stops migrant workers going to Malaysia after Rohingya row
817,606131673,"At least 50 dead, dozens missing after quake hits Indonesia"
818,605647098,Disrupt your business model to take action on climate change
819,605872659,"Indonesia pledges to protect peatlands to fight climate change, haze"
820,605323815,GIC to invest US$265m in Indonesian cinema operator
821,605384323,Daily Debrief: What Happened Today
822,604634775,Fintech firms from South Korea and Indonesia partner to build ecosystem
823,604246194,"Google, Facebook targeted by Indonesia in push for more tax"
824,604356806,OJK and World Bank Discuss Future of Sustainable Finance in Indonesia
825,604453661,Indonesian court shuts down legal challenge to Aceh land-use plan
826,603491584,Indonesia Muslim hardliners break up what they think is gay sex party
827,603710709,6 things Australian traders will be talking about this morning
828,603112993,Indonesia police make more arrests in foiled Jakarta bomb plot
829,603298822,Indonesia arrests militants in Myanmar Embassy plot
830,602342825,Indonesian Delegation on Visit to NCKU for City Branding
831,602356462,CNBC's 15th Asia Business Leaders Awards Recognize Outstanding Achievements
832,602373149,Palm oil culprits apprehended in the Leuser Ecosystem. Who sent them?
833,602380897,Indonesian logging firm fined a record US$1.2 billion for deforestation
834,602037006,UPDATE 1-Freeport Indonesia hopes to sell 10.64 pct stake through IPO -new CEO
835,601726588,Tax Office Vows to Heighten Reform Efforts in the Wake of Lulu Group Bribery Case
836,601350656,The world's largest Muslim country turned fears of a Trump presidency into a social media meme-fest
837,600993163,SIA cuts flights to Jakarta as directed by Indonesian authorities
838,600240041,Indonesia Won't Follow India's Lead on Currency Ban
839,600240530,Indonesia Slashes Power Expansion Target
840,600313747,Cargill’s new palm kernel crushing plant certified sustainable
841,599799429,Singapore's NODX drop 12% y-o-y in Oct
842,599954591,Indonesian court sentences American to life for drug smuggling: agency
843,599964956,Indonesia ships first containers of timber under EU legality scheme
844,599087822,Year-End Issue 2016: FuturArc Nov-Dec 2016 issue out now
845,599149778,Bank Indonesia launches fintech office in Jakarta
846,599164032,Indonesian police arrest five after church attack
847,598912037,Education Is the Best Investment: Finance Minister
848,598455897,UPDATE 2-Indonesia's Bontang LNG plant expects 10 pct decline in 2017 output
849,597548599,Controversial Jakarta land reclamation project gets legal go-ahead
850,597827228,Sulfuric Acid Market in Indonesia: 2016-2020 Review - Research and Markets
851,596763511,Two Indonesians seized from Malaysian fishing boats: minister
852,596808497,Trump is deeply disliked in Indonesia because of his anti-Muslim rhetoric
853,596897753,"Goodbye Barack Obama, the first 'Indonesian' US president"
854,597007903,Why rising seas will hit some cities more than others
855,596613915,Parents who say Indonesia’s haze killed their children testify in citizen suit
856,596631244,A 20-year-old from the Netherlands just set a new Rubik’s Cube world record of 4.74 seconds
857,596703632,A.M. BestTV: Asean Insurance Council Secretary General Previews Meeting
858,596024094,Jokowi blames 'political actors' for violence at Indonesia rally
859,596097764,Defense manufacturers are competing to sell military equipment to Indonesia amid tension in South China Sea
860,596133705,7 foods that could go extinct thanks to climate change
861,595250444,Indonesia police brace for hardline Islamic protest
862,595250679,"In Indonesia, men don mini-skirts to end violence against women"
863,595473568,Complaint against a palm oil company in Papua held in limbo by RSPO
864,595040085,Indonesia Q3 GDP Growth Seen Slowing on Govt Spending Cut
865,594575288,Getting Asia’s secondary cities into the ‘smart’ cities race
866,594877365,"Pledging to reduce emissions while expanding its power grid, Indonesia walks a fine line"
867,594344081,Indonesia central bank beefs up requirements for large outgoing forex transfers
868,592671104,Indonesia: A revolution in energy production
869,591989671,The curious power of hate propaganda in open societies
870,590824158,Suspected IS-inspired militant stabs three Indonesian policemen
871,590886280,Indonesian militants jailed over deadly Jakarta attack
872,590417062,Why Malaysia and Singapore are nervous as Iraq looks to retake Mosul from ISIS
873,590465667,Finding the right model for Indonesia's oil and gas management
874,589732267,More than 20 labor law violations by Indofood alleged in Indonesia
875,589092273,Cargill receives first RSPO certification for Poliplant plantation
876,588519333,The 14 companies business students in Asia and Australia want to work for the most
877,587706252,Indonesia foreign reserves surge to 4-year high in September
878,587309008,"Tax amnesty, the green economy and peat restoration"
879,587333740,Fires ravaged forests in Indonesian palm oil giant Astra’s land in 2015
880,586902897,UPDATE 1-Indonesia eyes 15 mln T nickel ore exports in 2017
881,586546020,Indonesia restricts visitors from popular volcano after eruptions
882,585729907,Jakarta tax amnesty has little impact on banks here: RHB
883,585808186,139 scientists shoot down ‘misleading’ reports from Malaysia peat congress
884,585339263,Jack Ma in Indonesia shows e-commerce growth potential
885,585446753,Indonesia air force holds its largest military exercise in South China Sea
886,585556957,Indonesia's air force held a show of force over a gas-rich area in the South China Sea
887,585665228,Jakarta tax amnesty has little impact on banks here: RHB
888,584822098,Threat from extremist groups to southeast Asia growing: Singapore defense chief
889,584867246,"'This is one of the best times to, I think, ever have been in Asia'"
890,584174274,Fires driving deforestation in Indonesia’s Leuser Ecosystem
891,584330778,"Leader of Indonesia gang which raped, murdered girl sentenced to death"
892,584360870,"Indonesia's Rubber Industry Analysis 2016-2020: Key Players are Bridgestone, Michelin, Goodyear, Continental A.G. and Sumitomo Rubber Industries - Research and Markets"
893,583767299,"Private equity deals in S-E Asia fall in H1, notably in tech sector"
894,583832251,"In Bali's deaf village, silence is golden"
895,583923451,Thousands of Indonesian workers protest against tax amnesty
896,583439420,Tourists evacuated as Indonesian volcano erupts: official
897,583444363,"SIA to launch Singapore-Jakarta-Sydney route, add eight weekly flights to Jakarta"
898,583491471,Delving into drivers of deforestation
899,583503759,Greenpeace protests IOI with blockade in Rotterdam
900,583519725,"S&P lends positive outlook to Indonesia, re-affirms Indonesia’s sovereign credit rating"
901,583569838,BlackBerry is giving up on making its own phones
902,583082751,Indonesia has abolished cattle import quotas: trade minister
903,583274670,Indonesia seeks foreign funds to aid peat restoration drive
904,583282099,27 photos that give an inside look at one of the biggest criminal enterprises on the planet
905,582679530,2013: Penny stocks collapse
906,582738735,"From duped maids to rice farmers, Asian women lead the way in businesses to aid society"
907,582598780,Australia welcomes arrest of alleged key Indonesian people smuggler
908,582630053,2013: Penny stocks collapse
909,582262029,Australia welcomes arrest of alleged key Indonesian people smuggler
910,581867638,YarnTree Signed Contracts for the Overseas Branches to Strengthen Its Services
911,581904265,Indonesia gives tax amnesty participants more time for paperwork
912,581922871,"Indonesia seizes fertilizer ship in Bali, suspecting bomb plot"
913,581498838,Indonesia launches new campaign to end female genital mutilation: minister
914,580725602,Indonesia-EU scheme steps up anti-illegal logging moves
915,580336449,Three Indonesians freed by militant Abu Sayyaf group: Philippine military spokesman
916,580363616,Australian miner used arbitration threat to upend Indonesian environmental law
917,580484663,Indonesia's Medco agrees to acquire ConocoPhillips' 40% stake in Natuna block
918,579677959,Exclusive: Singapore banks report Indonesians embracing tax amnesty to police
919,579195322,Singapore banks report Indonesians embracing tax amnesty to police
920,579210947,"Update: Bali tourist boat blast kills foreigner, injures 14 others"
921,579439042,110 Robinson Rd sold at S$45.1m to Indonesian tycoon Tahir
922,578783176,Pulp and paper supplier denies draining peat on island near Singapore
923,577835833,The top 10 gold producing mines in the world
924,576972018,Indonesia anti-drugs chief calls for tougher Philippine-style war against dealers
925,576706138,"As Obama caps Asia pivot, Thailand seen as missing piece"
926,575936268,Indonesia asks Alibaba's Jack Ma to advise its e-commerce development
927,575995900,Indonesian officials taken hostage during fire probe
928,576080574,Gold is getting ready for a super-spike
929,575514420,Beneath the surface of tourism in Bali
930,575051479,Indonesia screens travelers from Singapore for Zika
931,574743548,Burning Paradise: Korindo accused of destroying Indonesia’s last forests
932,574758713,Indonesian priest attack inspired by murder of French Catholic cleric
933,574499827,Westin® Hotels & Resorts Debuts in Jakarta
934,574028460,Haze returns to Southeast Asia
935,574056383,Another Indonesian court convicts a company of causing fires
936,574060325,An Indonesian man claims to be the oldest person in the world at 145 years old
937,574110161,Southeast Asia needs to up its game to combat Zika: experts
938,573634773,Indonesian police arrest hundreds in connection to burning land
939,572547548,Indonesia central bank to introduce new products to deepen financial market
940,572604030,"Pertamina to sign contract for Indonesia's East Natuna block with Exxon, PTTEP"
941,572815069,Jokowi leads Indonesia out of its comfort zone
942,571808985,Indonesia steps up security in Bali after arrest of suspected militant
943,571483969,"Singapore's PM Lee on medical leave, to resume duties on Aug 29 (Updated)"
944,571309159,Government aware of other plans for terrorist attacks on Singapore: PM Lee
945,570728957,Indonesia’s peat restoration chief calls for protection of all peat domes
946,570846738,Indonesian central bank holds new key rate steady
947,570337158,July NODX suffers double-digit fall
948,570385209,Google is hiring Reddit users with specific accents to improve its voice recognition
949,570020152,"Singapore non-oil exports sink 10.6% in July, much worse than expected"
950,570299096,July NODX suffers double-digit fall
951,569644890,Indonesia to destroy 71 boats in display of maritime sovereignty
952,569702582,Indonesia actively involved in resolving South China Sea disputes: Joko
953,569822372,"Indonesia's proposed 2017 budget welcomed as pragmatic, realistic"
954,569396828,Company ordered to pay record $76m over fires in Sumatra
955,568687176,Indonesia's president orders probe into alleged police role in drug trade
956,568735559,"In rule shake-up, Indonesia's Telkom to share network with smaller rivals"
957,568370894,"Malaysia palm oil producers to hunt for new markets, could look to Africa"
958,568402643,"Indonesia allows tax amnesty seekers to purchase gold, property"
959,567988756,Indonesian President mulling cutting corporate tax rate to 17% to match Singapore
960,567991512,Indonesia president considers cutting corporate tax rate to 17%: govt website
961,568085966,"Terrorists channeling funds into South-east Asia, says risk study"
962,567770359,Hundreds sickened in Indonesia’s Aceh as peat fires burn
963,567428633,Daily Debrief: What Happened Today
964,567496013,Green productivity training for consultants and trainers
965,567061701,Indonesian police arrest six suspects allegedly planning Singapore attack
966,566692482,"Indonesian police arrest six Batam militants, including leader who planned to attack Singapore"
967,566724117,Indonesia arrests six suspects allegedly planning Singapore attack
968,566741804,Daily Debrief: What Happened Today
969,566871617,Decker & Co. Assists in Private Placement for PT Ultrajaya Milk Industry Trading Company Tbk
970,566291474,Harvard grads win Sequoia funding for Indonesian lending startup
971,566047965,Indonesia delays rules for reporting credit card customer data
972,566218080,ISIS has a unit tasked with building a global terror network
973,565614266,"India, Singapore central bankers call for global safety net"
974,565655449,"Like Indonesia, Malaysia to sink illegal foreign fishing boats: minister"
975,565755219,"CORRECTING and REPLACING Iron Mountain Reaches Agreement in Principle to Acquire Information Management Operations of Santa Fe Group A/S in Ten Regions, Expanding European and Asian Footprint"
976,565346503,Indonesia will propose corporate tax cut after tax amnesty program
977,565076691,Indonesia detains seven after attacks on Buddhist temples
978,564865985,Indonesia executes 4 people convicted of drug crimes
979,564544302,Reports: Indonesia executes drug convicts despite protest
980,564558204,15 fire-linked firms escape prosecution in Indonesia’s Riau
981,564589100,Indonesia to keep July crude price formula unchanged for stability: official
982,564646177,"Indonesia rebuffs UN, EU appeals to halt looming executions"
983,564435024,"Indonesia executes three Nigerians, one local, despite protests"
984,563835194,Indonesia's president appoints World Bank's Sri Mulyani as finance minister
985,564053836,Indonesia to hold next round of executions on Friday: diplomat
986,563398834,"Jokowi hits his stride in Indonesia with wins on policy, police"
987,563494971,Haze epicenter receives environmental award in Indonesia
988,563137596,"Sustainability reporting growing in Asean, but quality lags"
989,563194687,Indonesia's tax chief says US$30m has been declared under tax amnesty so far
990,562057829,Indonesia plans to start building strategic oil reserves this year
991,561638482,Cargill suspends new business with IOI Group
992,561659564,Singapore firms lag Asean counterparts in sustainability reporting: study
993,561710794,Tarkett new vinyl flooring for an improved indoor environment
994,561289120,"Indonesian forces kill militants, suspect most-wanted man among them"
995,561317962,Indonesia’s palm oil permit moratorium to last five years
996,560934274,Indonesia commences new tax amnesty programme
997,560984964,"Indonesia to let tax amnesty funds be invested in stocks, bonds, funds: official"
998,559614244,Brexit not deterring UK race fans from Singapore Grand Prix
999,559906313,The fight in the South China Sea is far from over
1000,559602319,Brexit not deterring UK race fans from Singapore Grand Prix
1001,559162610,"IPEx, Ostan group pilot LED smart street lighting platform in Batang"
1002,558556945,Australia must act now to secure economic ties with a rising Indonesia
1003,558573266,"Indonesia to execute at least two convicts, including foreigners this year: Attorney General"
1004,556968493,"Extended Emphasis on STEM Education to Create Opportunities for the School Assessment Tools Market in APAC Through 2020, Reports Technavio"
1005,556399207,S'pore builds its safety savvy as S-E Asia inches towards nuclear energy
1006,556466345,I remember how Pauline Hanson sent a wave of anxiety through Asia 20 years ago
1007,556209629,"An Indonesian sultan is quietly opening the door for a woman to take over his throne, and his family is furious"
1008,556341717,Malaysian palm oil giant IOI under pressure after Cargill ultimatum
1009,556387478,S'pore builds its safety savvy as S-E Asia inches towards nuclear energy
1010,555964976,Out of the woods
1011,555738796,Indonesian Palm Oil Pledge disbands
1012,555741129,Myanmar decries demotion on US human trafficking blacklist
1013,555756438,French MPs say they were pressured into dropping palm oil tax
1014,555790798,"Indonesia Cards and Payments Market 2016-2020 - Key Players are Bank Rakyat Indonesia, Bank Central Asia, Bank Negara Indonesia, Bank Mandiri, HSBC & Citibank - Research and Markets"
1015,555317591,"CORRECTING and REPLACING Asia Pacific to Add 600 Million New Mobile Subscribers by 2020, Finds Latest GSMA Mobile Economy Study"
1016,555386038,RHTLaw Taylor Wessing merges with Vietnam law firm to deepen reach
1017,554887739,"CORRECTING and REPLACING Asia Pacific to Add 600 Million New Mobile Subscribers by 2020, Finds Latest GSMA Mobile Economy Study"
1018,555216118,"ISIS just passed a major milestone, but the group looks a lot different than it did 2 years ago"
1019,555216119,"ISIS just passed a major milestone, but the group looks a lot different than it did 2 years ago"
1020,554588103,64 dead in Indonesia landslides as La Nina brings heavy rains
1021,554623458,Indonesia 2016 Construction Outlook: Infrastructure Opportunities with Relative Risk and Challenges - Research and Markets
1022,554623461,Indonesia approves tax amnesty to fund widening budget gap
1023,554262523,Indonesia's Pertamina to sign first upstream deal with Iran: official
1024,553487156,Indonesia says coal on hold for Philippines after 7 sailors abducted
1025,553059083,Indonesian president sails to South China Sea islands in message to Beijing
1026,553103421,Singapore hospitality Reits should see earnings stabilise this year: Fitch (Amended)
1027,553202110,Malaysian politician and land rights activist shot dead
1028,552627007,"For Jokowi, real test on Indonesia fuel subsidy may be starting"
1029,552734180,Indonesia says has no overlapping South China Sea claims with China
1030,552605165,"For Jokowi, real test on Indonesia fuel subsidy may be starting"
1031,551991130,IGEM 2016 to host region’s premiere solar PV conference
1032,552009877,Indonesia vows to stand firm after skirmishes with Chinese ships
1033,551294330,Indonesia says 44 migrants must sail on after being resupplied
1034,551334360,S'pore welcomes Jakarta's assurance it is serious about tackling forest fires: Masagos
1035,550829789,Lawyers deny Indonesian woman poisoned coffee to kill friend
1036,550886298,Live cattle exports to Vietnam have been banned after more animal cruelty allegations
1037,550890922,Indonesia's Lion Air removed from EU air safety blacklist: statement
1038,550938090,Why is chemical castration being used on offenders in some countries?
1039,550288964,"Indonesians will not be prosecuted by Singapore over haze, says VP: media"
1040,548604775,Groupon sells Indonesia daily deals business
1041,548253579,Indonesia markets 3b euros of bonds to plug funding gap
1042,547922061,Top companies honoured at the 8th Annual Global CSR Summit & Awards
1043,547577946,Indonesia’s Salim Group linked to ‘secret’ palm oil concessions in West Papua
1044,547805925,BlackRock eyes more opportunities in S'pore after Asia Square T1 sale
1045,545953342,Asia's 4th largest oil producer is diversifying away from oil
1046,545981825,Indonesia's battle to bring healthcare to the masses
1047,546087370,Genesys Announces Global G-Summit Event Series to Bring Omnichannel Expertise Directly to Customers
1048,545574389,South-east Asia is winning more Japanese investment than China
1049,545602208,Delivering Singapore’s smart energy dream
1050,545620718,"Singapore, Indonesia jostle over anti-haze measures"
1051,544529658,YCH in tie-up with Indonesian food group as Singapore SMEs visit Surabaya
1052,544536921,"Indonesia to sign oil, LPG import deal with Iran"
1053,544193693,"Indonesians back death penalty for child sex offenders, activists unhappy"
1054,543777716,Childhood goes up in smoke for Indonesian tobacco farm workers
1055,543650375,Indonesia opens doors wider to foreign investors
1056,541809192,Why we need to do more for the victims of online fraud and scams
1057,541950391,Here’s everything we know about the EgyptAir jet that crashed
1058,541957278,Here's everything we know about the EgyptAir jet that crashed
1059,541957290,Why Indonesia keeps blowing up boats on TV
1060,541325728,Still no silver lining in sight for non-oil domestic exports
1061,541374627,New EU-Indonesia timber agreement will improve forest protection
1062,541515948,Entrepreneurs Build True “Attaining the American Dream” Story
1063,540961148,"Singapore NODX rises 4.5% in April, up from March's 0.1%"
1064,541024855,Thousands risk arrests in global anti-fossil fuel protests
1065,541037885,Indonesia does a U-turn on haze collaboration with Singapore
1066,541049296,Jakarta clips ‘Great Garuda’ wings
1067,540178039,Branching out
1068,539819165,"UK hails progress, defends tax havens at corruption summit"
1069,539034914,Five Australians have been arrested after trying to take a tinnie to Indonesia to join ISIS
1070,539103641,"S&P positive on Indonesia economy reforms, finance minister says"
1071,539278417,Delfi to set up Indonesia-based JV; posts 9% rise in Q1 profit
1072,538814600,Palm oil giant IOI sues RSPO over suspension
1073,538521172,Indonesia calls on Islamic leaders to promote tolerant Islam
1074,536520760,Why forests will make or break the climate fight
1075,535364320,US Embassy Singapore Honors East Bali Cashews for Corporate Excellence
1076,535570352,Indonesian ride-hailing firm Go-Jek needs more funds in market fight-CEO
1077,535081496,"From big cities to small islands, Australia-Indonesia research will deliver"
1078,535255597,"Jakarta to sink without scandal-mired construction project, says president"
1079,534736344,"Jakarta to sink without scandal-mired construction project, says president"
1080,534784615,"China, Indonesia to boost security ties despite South China Sea spat"
1081,534225167,Grim forecast for paper giant’s wood supply raises deforestation fears
1082,533822265,"Stanchart's vice-chairman of Asean, Lim Cheng Teck, to retire May 1"
1083,533856096,Indonesia's planned tax amnesty could bring home 560t rupiah: central bank gov
1084,533864415,Indonesia to set up 'crisis center' after Philippine kidnappings: minister
1085,533619402,"China says Brunei, Cambodia, Laos agree sea dispute must not hurt ties"
1086,532993036,Palm oil industry fumes as Indonesia gets tough on forest fires
1087,532196905,BHP Billiton weighs getting out of Indonesian coal
1088,531834461,"March NODX falls 15.6%; Q1 output, GDP may be revised downwards"
1089,531835060,Indonesia is doubling down on one of the harshest drug laws in the world
1090,531500926,Jokowi bans new oil palm and mining concessions
1091,530854746,Komodo commerce: e-tailers battle in Southeast Asia
1092,530498686,"Indonesia may create state mining firm, considers M&A"
1093,530036271,Malaysian palm oil giant loses 7 more customers over RSPO suspension
1094,530120493,Indonesia govt supports changes to central bank benchmark rate policy
1095,529806847,Alibaba's US$1b Southeast Asia buy tests limits
1096,529378538,Indonesia finance minister: govt considering cutting corporate tax rate to 20%
1097,529382847,1990: Debut of ultimately ill-fated CLOB
1098,529412791,Fuji Xerox Asia Pacific receives Green Luminary Award 2016
1099,528597449,Companies with zero-deforestation pledges still using illegal palm oil
1100,528612186,Indonesia launches fresh crackdown on child exploitation
1101,528205089,New study finds insufficient degraded land for further strong oil palm expansion in Kalimantan
1102,527788567,Here's the best way to own gold
1103,527930204,Indonesia says it will examine some Internet-based companies' tax reports
1104,527930872,Indonesia says it will examine some Internet-based companies' tax reports
1105,527466056,DiCaprio accused of running ‘black campaign’ against Indonesian palm oil
1106,527068705,"As Indonesian forests burn, new anti-fire agency feels heat"
1107,526395608,Unilever cancels contracts with IOI
1108,526610098,SingPost chairman exits; more changes expected
1109,525719289,Fitch Rates Pelabuhan Indonesia I's IDR1trn Bond at 'AA(idn)'
1110,525247036,China must tie territorial ambition to new rules: Singapore
1111,525293641,Fitch: Indonesia Bank Support Unchanged By New Financial System Law
1112,524313782,Philippines releases seized North Korean ship after U.N. lifts embargo
1113,524392742,Indonesia urges Chinese vessels not to breach its territorial waters
1114,523679106,Indonesia seeks to curb use of tax havens by companies
1115,523768572,March 28 Deadline Alert: Law Offices of Howard G. Smith Reminds Freeport-McMoRan Inc. Investors of Upcoming Lead Plaintiff Deadline and Encourage Investors with Losses over $1 Million to Contact the F
1116,523333307,Indonesia to Europe: Pay for sustainable palm oil
1117,523423180,The corporate 'recession' is about more than just oil
1118,523510854,"IMPORTANT SHAREHOLDER ALERT: Lundin Law PC Announces Investigation Of Freeport-McMoRan Inc. And Urges Investors With Losses In Excess of $100,000 To Contact the Firm"
1119,522943059,Indonesia says to summon China ambassador over Natuna Sea fishing boat incident
1120,522951272,The Bali Process can do a lot more to respond to forced migration in our region
1121,522218131,Indonesia central bank gov says government has to explain some fiscal concerns
1122,521792551,Indonesia offers a cool million to whoever can help take the heat off its peatlands
1123,521893277,Indonesian president to decide soon on location of Inpex's LNG plant
1124,521962275,"Indonesia c.bank sees more room to ease, short-term focus on transmission"
1125,521415687,Fitch: Sector Outlook Negative But Big Indonesia Banks Resilient
1126,521557197,Bali farmers insure rice fields in defense against El Nino
1127,521118974,Indonesia's Pertamina looks to India to process Iraqi crude
1128,521381617,SHAREHOLDER ALERT: Khang & Khang LLP Announces The Filing Of A Securities Class Action Lawsuit Against Freeport-McMoRan Inc. And Encourages Investors With Losses To Contact The Firm
1129,520728570,ANZ's Panin Bank stake sale process hits roadblock: sources
1130,520052854,8 men sentenced to 3 years in jail for enslaving fishermen
1131,519633137,Making ‘no-deforestation’ a political win-win for Indonesia
1132,519639976,Indonesia launches warehouse-sharing scheme to cut logistics costs
1133,519248924,Indonesian province declares emergency as forest fires flare
1134,518894585,$1m for devising best way to map Indonesia’s peatlands
1135,518941533,Indonesian province declares emergency as forest fires flare
1136,518971112,Indonesia govt will rely on tax audits if parliament rejects tax amnesty bill
1137,518546125,"Africa beckons, as Surbana Jurong eyes 40-60% of revenue from overseas in 3-5 years"
1138,518365596,Philippines seizes North Korean cargo ship to enforce U.N. sanctions
1139,518434313,Consumer goods giants under fire for poor palm oil record
1140,518491629,"Defying ICC arrest warrant, Sudan's Bashir arrives in Indonesia"
1141,518505704,"Africa beckons, as Surbana Jurong eyes 40-60% of revenue from overseas in 3-5 years"
1142,517768709,Cairnhill Nine's units attract strong interest
1143,517963506,Investor Alert: The Law Offices of Howard G. Smith Announces The Filing Of A Securities Class Action On Behalf Of Freeport-McMoRan Inc. Investors
1144,517483133,Fitch Affirms Indoexim at &#039;BBB-&#039;; Outlook Stable
1145,517174895,Indonesia hopes new hedging rules will attract sharia-compliant investors
1146,516744973,Fitch Affirms Finnet Indonesia at &#039;A(idn)&#039;; Stable Outlook
1147,516767051,Indonesia hopes village spending will counter radicalism
1148,516344388,"'The Look of Silence,' a film about the 1965 Indonesian genocide, looks to capture the Oscar for Best Documentary after picking up coveted 2016 Spirit Award"
1149,516419444,Indonesia government to back revisions to anti-graft law: senior minister
1150,516185323,Indonesian prosecutors seek jail terms for traffickers
1151,515626384,Indonesia to cut spending after parliament delays tax amnesty debate
1152,514790418,"The director of the Oscar-nominated documentary about the Indonesian genocide, 'The Look of Silence,' on 2 of the film's gut-wrenching scenes"
1153,514841008,Malaysia: Najib launches National Policy on Biological Diversity 2016-2025
1154,514867101,"GIC invests in Indonesian retailer, PT Trans Retail"
1155,514881986,Panasonic Broadcasts Total Eclipse Live Using Solar Energy from Its Power Supply Container
1156,514774106,"The director of the Oscar-nominated documentary about the Indonesian genocide, 'The Look of Silence,' on two of the film's gut-wrenching scenes"
1157,514209705,"Indonesia could collaborate with RSPO, official study finds"
1158,514021711,Australia is warning there could be a terrorist attack on Westerners in Kuala Lumpur
1159,514065181,How a small island in the Indian ocean plans to offer its citizens 100% renewable electricity by 2025
1160,513325788,Palm oil giant Astra pledges sustainability reforms
1161,513349256,"Indonesia may ease ban on nickel ore, bauxite exports: energy minister"
1162,513388072,Indonesia to sell more retail bonds to expand local investor base
1163,513417090,Helicopter makers target emergency services as oil slumps
1164,512620484,Indonesia has banned Tumblr over 'pornographic content'
1165,512352291,Indonesia plans tougher anti-terrorism laws after Jakarta attack
1166,512425884,"Global Kaolin Market Worth USD 5.88 Billion by 2020 - Analysis, Technologies & Forecast Report 2016-2020 - Key Vendors: Thiele Kaolin, Imerys SA & I-Minerals Inc - Research and Markets"
1167,510947891,Indonesia to fortify airports countrywide after deadly attack
1168,511002463,Indonesia bans 'gay' emojis on messaging apps
1169,509668235,Norway pledges $50m to fund Indonesia’s peat restoration
1170,508828181,Moody&#039;s: Asian LSI improves slightly to 30.9% in January from 31.1% in December
1171,508877332,Fires burned 26% of forestry giant’s South Sumatra plantations in 2015
1172,507861746,hedging and speculative strategies for IDR risks in H1 2016
1173,507401499,Jokowi asked to push indigenous rights through reluctant parliament
1174,507548592,INVESTOR ALERT: Investigation of Freeport-McMoRan Inc. Announced by Law Offices of Howard G. Smith
1175,506641605,Indonesia has not yet issued new export permit to Freeport: govt official
1176,506334234,Rosatom highlights importance of energy security at Nuclear Power Asia
1177,506558010,FREEPORT-MCMORAN INC. Shareholder Alert: Former SEC Attorney Willie Briscoe and Powers Taylor Investigate Possible Breaches of Fiduciary Duty by Officers and Directors
1178,505911292,EQUITY ALERT: Rosen Law Firm Announces the Filing of a Securities Class Action Lawsuit Against Freeport-McMoRan Inc. - FCX
1179,505926102,Rio Tinto sells Australia coal mine to Indonesia's Salim for US$224m
1180,506150879,This social entrepreneur told us why businesses should see charities as service providers
1181,505675585,"Ford blames market conditions, pulls out of Japan, Indonesia"
1182,505896568,Rio Tinto sells Australia coal mine to Indonesia's Salim for US$224m
1183,505422791,Wilmar’s zero-deforestation update gets mixed reviews
1184,504739744,ISIS is starting to expand its presence in southeast Asia
1185,504363708,Five trends that will define the world’s forests in 2016
1186,504452246,"Technavio Expects the Global Smart Lock Market to Reach USD 6,217 Million by 2020"
1187,503869597,"Indonesia 2016 palm oil exports seen lower, first drop in 5 years"
1188,503146718,"To fight terrorism, Indonesia should move beyond security measures"
1189,503190244,Jokowi under pressure to revamp terror laws after Jakarta attack
1190,503205611,MS Holdings venturing into property development in Indonesia
1191,503302230,Indonesia at risk of bigger Islamic State-linked attacks: police chief
1192,503303549,"Oil output fell in December, but don't expect prices to rise any time soon"
1193,503429240,Indonesian prisons are a breeding ground for Islamic militancy
1194,502417541,"Indonesia posts US$230m trade deficit in Dec, US$7.51b surplus in 2015"
1195,502440434,Indonesia says attack underlines emergence of Islamic State threat
1196,502561047,A startup founder left Vietnam on a fishing boat when he was 11 -- now he runs a $300 million company
1197,502097657,Indonesia sets up peatland restoration agency after fires
1198,502115179,Singapore condemns attacks on Jakarta: MFA
